review_id,review_text,label
1989,"lotion hada labo bagus untuk pelembab, biasanya digunakan sebelum mengaplikasikan fondi ... cairannya sangat lembut, habis, tunggu sampai meresap, lalu gunakan fondi. Efek pemutihnya tidak sama seperti kelihatannya… Saya sudah menggunakannya selama 3 bulan jadi tidak putih hahahahah ........ mungkin butuh 6 bulan atau setahun ya? atau bersama dengan krim malam hada labo juga?",1
137124,"tidak boros menggunakan produk ini karena hanya menggunakannya seminggu sekali. Saat saya menggunakan ini, saya biasanya tidak menggunakan krim malam dan esensi. jadi kalau kamu meringankan dan tidur nyenyak. Jika di malam hari kulit yang berjerawat dioleskan dengan ini, keesokan paginya jerawat mengering. Saya sangat suka sih, sayangnya hanya bisa digunakan seminggu sekali haha. membeli kembali? yaaa !!!",1
45621,waaaah ini favorit banget kalo bikin campuran masker bengkuang ... atau taruh di botol semprot untuk menyegarkan wajah dikala lelah dan kepanasan .. aromanya lembut .. bisa juga digunakan untuk kompres penat mata menggunakan kapas. Saya sangat menyukainya .. Saya rasa benda ini selalu ada di rak perawatan kulit.,1
108997,"Saya tidak pernah menggunakan toner sebelumnya, kemudian tiba-tiba terpikir ingin membeli dan mencari review di internet, katanya toner Hada Labo bagus banget dan tidak bikin break out. Akhirnya saya beli dan sekarang sudah 2 minggu pemakaian, saya pakai setelah cuci muka sebelum tidur, bagus banget wajah saya tidak mengering, apalagi saat tidur di kamar ber-AC. dan juga saya suka karena cepat menyerap. trus setelah bikin ini gak bikin jerawat saya tambahin hehe pokoknya cocok buat saya",1
38170,"Produk Viva dari dulu hingga sekarang sangat terjangkau. seperti penyegar ini. harganya sangat murah tapi bagus. baunya enak. tidak lengket. wajah yang sudah dibersihkan dengan susu pembersih, jadilah baik. tidak membuat berminyak dan tidak membuat kulit lengket / kusam.",1
1963,"salah satu produk kiehls favorit. Saya disarankan untuk menggunakan ini di awal, walaupun sempat ragu dengan produk yang berminyak seperti ini, takut malah bikin wajah berminyak. banya sangat meyakinkan, akhirnya saya membelinya hanya menggunakan 2 tetes setiap malam. ternyata tidak ada rasa lengket sama sekali. minyak kering, mudah menyerap. pori tidak tersumbat juga. aroma lavender sangat harum, membuat Anda rileks dan tidur lebih nyenyak. pemakaian rutin, tekstur wajah menjadi lebih baik dan kenyal. produk yang direkomendasikan!",1
27925,"Awalnya saya coba produk ini karena mengklaim bisa menjadi booster untuk skincare setelahnya (konon kalau pakai FTE, daya serap skincare bisa naik sekitar 90% cmiiw) awalnya terkesan tidak ada hasil, tidak ada purging, tidak signifikan hasilnya tetapi setelah FTE habis dan saya berhenti menggunakannya, wajah saya terlihat lebih kusam daripada saat menggunakan fte jadi kesimpulannya, itu berhasil! (Tapi FTE ini tidak bisa bekerja sendiri, karena produk ini hanya booster, jadi setelah FTE kamu tetap harus menggunakan serum yang disesuaikan dengan kulitmu)",1
91541,"Primer ini memiliki spf, dan spektrum luas! Enak banget buat saya yang harus buru-buru tiap pagi dan punya wajah berminyak, ini sunscreen yang slap n go dan tidak perlu bedak lagi. kemudian kemasannya sangat lucu sehingga saya membelinya meskipun saya belum membaca ulasan apa pun. pasti beli lagi",1
1883,"Nah serum ini lumayan untuk ukuran serum apotik di Indonesia. + ringan, mudah diaplikasikan. + di kulit terasa mengandung silikon, tapi tidak menimbulkan jerawat. Padahal biasanya saya peka terhadap bau silikon. + membuat alas bedak menempel dengan baik, sehingga bisa digunakan sebagai primer wajah. -tidak ada perbaikan kondisi kulit padahal sudah 2 botol, pemakaian 6 bulan. Jadi menurut saya, ini lebih berfungsi sebagai primer wajah daripada serum wajah. """,1
152540,"Saya sangat suka toner ini, digunakan agar benar-benar fresh dan membuat wajah menjadi keset tapi tidak kering. tidak ada sensasi lengket sama sekali setelah menggunakan toner ini. Aromanya juga lembut dan sangat nikmat, mirip dengan aroma inzana atau sirup jeruk yang biasa diminum anak-anak. hahaha .. luar biasa! tapi itu benar.",1
60079,"memang harganya mahal Cynt ... tapi menurut saya hasilnya sebanding, saya mau beli lagi, belum sampai padahal saya suka banget hasilnya kulit wajah saya kenyal, lebih lembut dan cerah serta berjerawat juga menghilang di wajah saya, saya telah menggunakan pipi saya untuk pertama kalinya lagi, banyak jerawat kecil, dan menggunakan ini kurang dari seminggu kempes dan hilang ... pkok seperti ini saya masih hemat, ingin membeli lebih banyak tetapi harganya apakah kamu tahu hihihi",1
138702,"Ini saya gunakan untuk bercampur dengan bedak tabur, karena kalau di campur dengan air biasa sepertinya hasilnya kurang maksimal. harganya murah dan mudah didapat karena banyak terdapat di toko obat. hasilnya lumayan lah",1
19267,"harga yang sangat mahal untuk sebuah cairan perawatan kulit. Awalnya itu pengalaman saya dengan harga. Namun setelah dipakai, jerawatnya cepat kambuh, wajah tampak bercahaya dan sehat. sangat layak untuk dibeli dengan harga segitu menurut saya",1
23868,"sunblock dengan harga yang lumayan terjangkau, tapi warnanya benar-benar putih di kulit jadi kalau yang kamu pakai kelihatan putih banget, lebih baik jangan karena hanya sedikit putih. hanya sedikit lengket tapi secara keseluruhan baik-baik saja",1
109372,"Saya telah menggunakan produk ini selama lebih dari 2 tahun, awalnya karena direkomendasikan oleh dokter kulit. Menurutnya, pitera dari sk-ii bagus untuk kulit sensitif saya. Ternyata pas dengan kulit saya. Saya masih menggunakannya sampai sekarang.",1
4926,"tertarik membeli karena reviewnya bagus, harganya murah dan warnanya terlihat cantik. creamy, semi matte & amp; berpigmen. Saya memiliki 3 warna: bom ceri, emas wortel & amp; ruang anggur. Beli cherry bombnya dulu karena warna bibir vampynya kena lagi, pas saya pakai di bibir warnanya lebih ungu, tapi tetap favorit. Wortel gold salah beli, karena melihat review warna jingganya memang cantik, tidak terlalu mencolok tapi membuat wajah kusam. ruang anggur tidak buruk, merah jambu lembut & amp; cocok untuk kulit putih Indonesia. tapi tidak suka dengan kemasannya, tidak bisa diputar sampai tutupnya kotor. Daya tahannya agak lebih banyak daripada dua bom lainnya, jika saya ingin bertahan lebih lama, saya menggunakan lip liner nude terlebih dahulu. beli kembali ya karena murah. suka",1
91130,"membelikan ini untuk kado ultah untuk suami saya dan dia suka, katanya enak dipakai, dingin dan bikin pori-pori mengecil. Baunya juga enak, tidak membuatnya ingin menggunakan skin care cewek lagi. Sayangnya tidak ada efek iluminasi",1
89635,"perawatan kulit ini benar-benar holly grail. Saya suka dengan produk ini. Membuat wajah Anda bersinar, sehingga terlihat segar dan sehat. membuat kulit wajah lebih kenyal. Untuk jerawat sih efektif banget, cukup kompres jerawat di daerah yang berjerawat, untuk jerawat yang muncul juga cukup kompres jerawat yang tidak muncul. gunakan sebelum make-up membuat wajah Anda bersinar. akan selalu membeli kembali fte ini. saya sangat menyukainya",1
12520,"Menurut saya lotion Hada Labo tidak apa-apa. Losion ini walaupun berbentuk cair sangat ampuh untuk melembabkan dan menjaga kelembapan kulit sepanjang hari. sangat praktis digunakan. tidak meninggalkan perasaan lengket atau berminyak. Bahkan saya sangat menyukainya, saya juga menggunakan lotion ini untuk tangan dan kaki saya .. hehehe",1
61096,"ini lulur favorit saya. Baunya enak banget, teh hijaunya wangi tapi tidak terlalu tajam, kebetulan saya alergi dengan bau yang menyengat. scrub tidak terlalu tajam dan menyakitkan tetapi cukup untuk mengangkat kotoran dan sel kulit mati. aman untuk pemakaian sehari-hari. isinya sangat banyak.",1
50853,"Di antara berbagai jenis scrub wajah yang pernah saya coba, ini adalah produk yang paling memuaskan. tidak menyengat wajah, sangat lembut dan membuat kulit lebih lembut dan cerah. Baunya harum dan terasa lembab di kulit setelah mencuci muka, tidak ada efek kering sama sekali.",1
165463,"Wah, ini tabir surya terbaik. tidak ada alkohol tapi cepat. tidak terasa berminyak juga. mencari pemintalan, saya tidak & amp; # 39; tidak tahu itu ada di sociolla jadi tidak perlu menunggu lama. kemasannya bagus, harganya murah, ukuran tabungnya sama dengan bbcream jadi mudah dibawa. Krimnya tidak encer tetapi agak kental, terlihat seperti mutiara, langsung meleleh jika berhubungan dengan suhu tubuh, tidak menimbulkan noda putih pada kulit. Saya memberikannya kepada bayi saya terlalu aman. Saya suka itu! '",1
56860,"Toner ini sangat cocok untuk kulit saya yang berminyak dan berjerawat, memiliki sensasi matte yang menyerap minyak tetapi tidak membuat kulit saya kering. Saya telah membeli produk ini dua kali lebih banyak jadi mungkin saya akan membelinya kembali dan lagi.",1
64343,"Saya memberikan lotion ini 3 poin karena terlalu lembab untuk saya. setelah seminggu pemakaiannya berhasil membuat benjolan dan jerawat. Tapi karena sayang sebelum beli mahal semuanya harus dijual, jadi saya semangat bikin facemist (dicampur air mineral). diencerkan ternyata kulit saya lebih bisa menerima asam hialuronat. Sejauh ini saya suka efek pelembab dan pengencangan kulit. suka menyentuh wajah sekarang hehe (yang tidak besar, saya konyol)",1
45952,"salah satu sunblock favorit. spf tinggi dan waterproof, jadi tenang kalo pake ini. Sehingga berkeringat juga aman. teksturnya yang kental tapi tidak membuat kulit terlihat berminyak. hasil akhirnya adalah matte. Saya suka lagi dengan krim cc dan tidak apa-apa. mengingat harganya yang cukup mahal, masih berusaha mencari alternatif sun block. tapi buat yang ga punya masalah dengan harga, sunblock ini bagus banget.",1
52905,"Ini semua dalam satu pembersih pada awalnya saya pikir itu memiliki merek di sebelahnya, jadi cobalah juga. angkat make up jadi ok tidak yakin bersih kalau tidak dipakai dua atau tiga kali. hal baiknya adalah tidak lengket seperti menggunakan pembersih susu.",1
44188,tertarik mencoba produk ini karena tidak mengandung alkohol. terasa segar setelah menggunakan ini. Saya rasa tidak cocok walaupun saya hanya menggunakannya saat terkena jerawat pms karena produk ini bisa memecah jerawat.,1
15284,"Saya membeli ini karena saya sedang mencari produk yang mirip dengan skii, dan inilah jawabannya. Teksturnya benar-benar cair sehingga harus menggunakan kapas untuk mengaplikasikannya, lalu after effect membuat wajah lebih cerah dan minyak lebih terkontrol, wajah pun terasa lebih sehat",1
68696,"Saya sudah coba pakai ini walaupun saya kurang suka baunya, tapi di kulit efeknya lumayan bersih dan tidak berjerawat. Oh iya juga banyak supermarket yang jualan, kecuali di kota-kota kecil agak susah cari",1
48016,"Hada Labo merupakan produk yang rajin dan kebetulan sedang belajar kesana-kemari, simak ulasan skincare junkie tentang hdyrating toner, salah satunya adalah gokujyun ultimate moisturizing lotion yang banyak diulas karena harganya yang terjangkau. Setelah pakai acid toner, saya pakai TBS Tea Tree Toner sebelum pakai ini, entah itu toner asam, hahaha lotion gokujyun ini terasa lengket saat saya tepuk-tepuk di wajah, tapi beberapa menit kemudian tidak. tidak lengket lagi, cepat meresap kulit, tidak bikin berminyak \ \ / kering malah kulit jadi lembab banget dan sangat suka produk hada labo karena bebas alkohol & amp; keharuman. Saya tidak melakukan breakout ... semoga dalam beberapa minggu akan ada hasil karena saya baru melakukannya seminggu yang lalu",1
44119,"toner favoritku bha. nyaman di kulit karena mengandung lidah buaya dan tidak membuatnya merah. Untuk exfo toner ini lembut, cocok untuk pemakaian sehari-hari. Harganya terjangkau dan cenderung mudah ditemukan di Indonesia, namun dgr2 di korea sudah dihentikan, semoga ada produk penggantinya. *berharap",1
15568,"sangat recommended. sangat suka kuat Ini multifungsi yang kuat: anti penuaan, anti-oksidan, memperbaiki tekstur kulit, warna, penguat kolagen. saat dioleskan terasa hangat. hanya menggunakan 1 pompa saja sudah cukup untuk wajah. Saya pakai pagi dan malam, sebulan wajah saya cerah, sehat dan awet muda hehheeheee konsentrasi vit C 10.5% tinggi, ada beberapa jenis kulit yang tidak cocok dengan konsentrasi vitamin C tinggi, kalau pas banget karena wajah menjadi cerah, sehat, noda di wajah juga memudar.",1
124083,"Saya sangat suka kondisioner kulit hatomugi, saya sudah menjadi daily essential untuk melembabkan toner sebelum mengaplikasikan esensi dan serum, menggunakannya untuk face mist, efeknya, membuat makeup bertahan lebih lama dan kulit terasa sangat lembab, dan masker mingguan dengan tablet mask sheet. . melembabkan, hatomugi ini tidak membuat kulit saya berlebih & nbsp; sangat menyukainya! pasti akan membelinya kembali",1
26290,"Saya punya dua toner dari Wardah, yang satu ini dan satu dari seri Lightening. jika toner pembersih akan terus digunakan. karena setiap kamu mulai make up dan menyelesaikan semua pekerjaan pasti kamu akan menutup kembali dengan toner ini. lumayan untuk harga yang sangat terjangkau, halal, dan mudah ditemukan kualitas kebersihannya juga oke. tapi saya lebih suka yang seri lainnya karena baunya lebih segar seperti lemon. tapi saya juga suka toner pemurni juga :)",1
30761,"Ahli UV cukup mahal tetapi hasilnya sepadan. mantap banget, cocok nggak bikin breakout. Tidak menyumbat pori-pori, tidak membuat riasan cakey, tidak membuat breakout, sangat ringan, juga cepat menyerap. tidak bikin berminyak, cocok untuk wajah normal hingga kering. layak untuk dibeli kembali",1
19728,"Awalnya sangat bersemangat menggunakan obat ini. kulit mati terasa terangkat karena ada kotoran brindilan2 saat kita scrub dengan obat ini dan efeknya bersih. tapi setelah setengah botol rasanya tidak signifikan. sekarang lebih suka menggunakan exfoliant yang membersihkan pori-pori secara mendalam. jadi, selamat tinggal, sembuh .. tetapi itu adalah nilai untuk uang. cukup awet untuk dipakai, dan bagi yang suka lulur wajah pasti obatnya seperti ini. layak untuk dicoba.",1
21015,"Serum yang memberikan hasil optimal saat digunakan dengan rangkaian produk Sulwhasoo lainnya. penggunaan awal benar-benar membuat terobosan. tapi masih berlanjut dan akhirnya breakoutnya hilang + wajahku semakin bersih. gunakan sebelum pk water balance, essence, sunscreen, dan moisturizer. itu sempurna.",1
145065,"siapa yang tidak suka ini? Saya menggunakan ini sebagai toner malam saya sejak saat itu. & nbsp; Toner ini berwarna coklat seperti teh hitam dengan aroma ginseng yang menyejukkan (mungkin itu selera nenek saya). Setelah merasakan setelah menggunakan ini, cakar awal kencang, tapi butuh waktu lama untuk merasa nyaman dan terlihat benar-benar 'memanjat' di wajah, leher, belakang telinga semuanya! Setelah menggunakan ini, saya jarang menggunakan toner yang menghidrasi, saya hanya menggunakan facial spray jika ingat. untuk kulit berminyak tidak terasa terlalu keras. efek glowingnya sangat awal di awal, tidak butuh waktu lama untuk glowingnya. Toner ini memiliki efek paling terlihat pada komedo, setelah digunakan secara rutin komedo di dagu dan hidung hilang sama sekali. itulah mengapa saya terus membeli ulang toner ini! & nbsp; kontra: di indonesia belum masuk, jadi dijual dengan harga lumayan tinggi. dan botolnya jika jatuh ..... selamat tinggal.",1
29279,"Masih belum tau apa sebenarnya breakout yang ada di wajah saya karena waktu diberikan sample yang sama kiehls, gak cuma ini hahahaa enak banget pake ... di pagi hari bikin kenyal, empuk tapi enak bikin aku mendadak sehingga sample tidak berani mengambilnya karena tidak tahu mana yang membuat bruntusannya hahahaha",1
34695,super mahal tapi layak untuk dibeli. sangat tahan lama dan warnanya orange super matte sejati. kemasannya matte dan elegan. sangat cocok untuk pecinta lipstik matte. Hasilnya ultra matte tapi sangat halus di bibir. sayang harganya kurang bersahabat.,1
116129,"Saya tahu produk ini karena ramai banget dibicarakan oleh beauty blogger luar negeri. akhirnya saya mencoba mengulur waktu ke korea dan sangat puas dengan produknya. & nbsp; Ini adalah exfoliating pads yang fungsinya untuk mengangkat sel kulit mati, mencerahkan, dan menghaluskan kulit. digunakan 1x \ \ \ / minggu. Jadi dalam 1 toples ada 30 lembar pembalut siap pakai yang 'dibasahi' intinya. Ada 2 varian rasa lemon dan wine. Lemon ini lebih berfungsi untuk mencerahkan. & nbsp; Pada kulit saya yang kering dan sensitif, pengelupasan kasa neogen bio-peel ini tidak menyebabkan iritasi sama sekali. Tekstur padnya juga pas, tidak terlalu kasar, tapi juga cukup untuk eksfoliasi. sayangnya belum masuk di Indonesia, bahkan di KL dan Singapura. tapi banyak ols sudah buka pre-order. sangat direkomendasikan! & nbsp;",1
109147,"fte sangat cocok untuk disebut ""air ajaib"". Saya baru saja menggunakan sk-ii selama sebulan terakhir karena saya sangat jenuh dengan kulit saya yang kusam dan kering. dan hasilnya sangat memuaskan. kulit jadi halus dan berkilau. harganya mahal, tapi sesuai dengan manfaatnya. Saya berharap dengan penggunaan jangka panjang, kondisi kulit saya akan membaik.",1
68843,"Produk ini sangat melembabkan kulit, cukup gunakan 2 tetes untuk satu wajah, tidak lengket di kulit karena konsistensinya sangat cair. tapi untuk efek lain saya belum merasakannya selama 1 minggu pemakaian.",1
118502,"Ini saya pakai untuk membersihkan makeup saya, tapi sebelumnya saya pakai remover dulu karena mata susah banget di bersihkan apalagi kalau mata kena perih hehehe, hasilnya wajah bersih dan sedikit lebih cerah, riasannya hilang, scrub lembut dan bagus untuk digunakan & nbsp; aku menyukainya !",1
50741,"Lulur yang murah dan terjangkau mudah didapatkan di supermarket, baunya seperti susu ... I love it ... jenis lulurnya creamy dan butirannya sangat halus jadi jangan khawatir kulit lecet ... hanya saja tidak terasa ingin menghilangkan kotoran karena scrub terlalu halus karena yang jatuh tidak kelihatan seperti kotoran Tapi scrub itu sendiri seperti lilin ... kelebihannya bisa menghemat waktu dan tenaga ... karena scrub ini sangat mudah untuk di scrub ... setelah menggunakan kulit terasa lebih cerah dan lembut, carilah produk Indonesia yang murah dan aman (tradisional Bali). benar-benar dapat digunakan sebagai opsi``",1
135 365,"Lulur ini sama dengan peeling, Mustika Ratu Mundisari. jadi jika tidak ada scrub, peeling, dan sebaliknya. sangat efektif dalam menghaluskan kulit wajah sensitif kombinasi saya. Butiran scrub berukuran sedang, namun tidak terlalu membuat breakout, apalagi jerawat. tapi tetap saja jika berbintik-bintik Anda harus menggunakannya perlahan. Berkat ini beberapa kali dalam seminggu, tekstur kulit dan pori-pori kulit saya lebih muda dari masalah kulit lainnya. meskipun Anda mengatakan pori-pori itu benar-benar terlihat. tapi sekarang tekstur kulitku bagus banget katanya. itulah mengapa saya sangat menyukainya. akan terus membeli kembali yaa.",1
52119,toner dengan ph rendah sehingga cocok digunakan pada wajah. Saya suka serial garis yang menenangkan adalah dia benar-benar bisa menenangkan wajah saya ketika saya mendapat jerawatan. Bangun jerawat langsung kempes. Malam hari dikompres dengan toner ini dan diikuti dengan serum dan gel. tidak membuat berjerawat dan mudah meresap ke dalam kulit.,1
579,"first care activating serum..baik pada awalnya coba ini karena keracunan pada benang sulwhasoo..dan karena kulit saya berminyak dehidrasi saya mencobanya..fcs berfungsi sebagai booster, jadi sebagai tambahan dan digunakan untuk menggantikan cairan yang hilang setelah cuci muka .. saya pakai 2 mgg saya rasa kok tidak berpengaruh apa-apa, padahal saya ikuti cara pakai di web, cara memijatnya..lalu saya berhenti .. tapi setelah diajari cara pakai yang benar, saya harus melakukan pemanasan di tangan saya terlebih dahulu, saya akan mencoba lagi dengan fcs ini .. Saya hanya menggunakan FCS tanpa pelembab apa pun dan rasanya sangat lembut dan buncit .. saya pikir saya harus menggunakan seluruh baris jadi saya bisa mendapatkan manfaat dan perbaikan penuh pada kulit saya..tapi sejauh yang saya rasakan saat ini, fcs ini nyaman digunakan, tidak lengket, membuatnya lembut dan wangi..bally is so much .. i really like karena ini menenangkan..dan yang paling penting adalah fcs sama sekali tidak merusak saya..saya akan terus menggunakan ini dan melihat seberapa jauh kulit saya akan lebih baik ..",1
75589,"Essence nya enak banget, juga menggunakan refiner dan cream line white plus renew membuat wajah lebih cerah, glowing, lembab dan kenyal ... Laneige banget jadi favorit, semua produknya enak banget. satu-satunya kekurangan adalah menggunakan garis ini membuat pori-pori Anda sedikit membesar",1
52586,"Harga aslinya sekitar 300 ribuan di konter, saya lupa di mana struk harganya tapi ini juga salah satu favorit saya dari lini Holika's Snow White & quot",1
58483,"walaupun harganya mahal tapi kualitas yang diberikan sangat bagus !!!! sangat cocok untuk yang berjerawat \ u2026. bersihkan wajah secara menyeluruh dan kulit menjadi lebih bersih bebas kotoran. produk ini sangat membantu membersihkan wajah ,,, gunakan setiap hari biar mendapatkan hasil yang luar biasa`` wajah akan lebih segar lebih bersih ,,,, intinya harus coba produk ini \ u2026",1
23244,"toner terbaik untuk kulit sensitif comby kering! toner imo sangat bagus terutama untuk kulit sensitif, karena tidak menimbulkan alergi. Toner ini juga bagus untuk kulit kering karena non alkohol, justru membantu melembabkan kulit wajah. selain itu baunya juga enak banget :)",1
16209,"Saya menggunakan ini selama kurang lebih sebulan sebelum akhirnya saya tahu bahwa saya akhirnya hamil (hentikan perawatan kulit non-organik) cepat meresap, tidak berminyak, pagi hari wajah saya kenyal, tampak segar, dan lembut. mmg ini bagus. sayang harganya sangat mahal, sekarang saya mau beli kembali jadi saya pikir 1000 kali kalau anak butuh: d",1
2851,"Jatuh cinta dengan produk ini 1 ... kalau mau scrub dengan hasil yang cepat harus coba olive scrub dari TBS ini, wanginya juga segar banget ... tapi untuk hasilnya kayaknya masih lebih enak, mango scrub atau shea scrub lebih halus karena butuh waktu ekstra lama untuk melihatnya mungkin karena konsistensi lulur itu sendiri berbeda dengan olive ... jadi harus punya jika memang suka menggosok diri tapi malas berlama-lama di kamar mandi;)",1
135121,"setelah menggunakan green tea, coba whitening + plus milk ini. baunya enak banget .. harum. kulitnya juga sangat halus. akan menjadi scrub favoritmu. untuk harganya juga murah dan mudah didapat. coba keluarkan paket yang agak besar, jadi tidak secepat itu :)",1
62143,"Saya mendapatkan ini dari giveaway fd, dan agak bingung menggunakan ini sebagai riasan atau primer serum, yang saya tangkap adalah serum dan primer. Jadi saya menggunakannya hanya di pagi hari dan ketika saya ingin make up. tekstur gel, tidak lengket dan tidak berbau. Saat diaplikasikan, sangat cepat dan saya hanya mengaplikasikannya di bagian tertentu seperti pipi, dagu, hidung. tidak lama setelah itu, wajah menjadi matte, lalu bb cream atau foundation tetap matte. kesan? lumayan oke untuk matifikasi primer tapi untuk serum, apalagi pori-pori yang kabur tidak terlalu signifikan. membeli kembali? saya rasa tidak.",1
26567,"gak kecewa beli ini, teksturnya enak banget lembab banget, wanginya enak, wangi seperti bunga, langsung bikin wajah cerah ... terlihat awet muda, dan pastinya tidak akan mengeringkan bibir. ya iyalaahh ysl so looh, itu sangat berharga..saya menyukainya dan saya akan membelinya kembali tentu saja!",1
91345,"Ya, dan Cellum Aura Essence adalah salah satu pemenang SK-II bagi saya, selain krim mata FTE dan LXP. suka banget serum ini harga dan kualitasnya benar-benar sebanding, tidak ada ruginya, apalagi jika membelinya di tempat terpercaya. Sejak pertama kali saya pakai dan biasanya saya pakai siang malam, saya menggunakan serum dari seri whitening. hasilnya seketika terlihat sangat cerah, benar-benar menampilkan 'aura' wajah. terutama jika Anda menggunakan satu set dengan pelembab. dapatkah saya menggabungkannya dengan cd uv atau cds ex. bercahaya sangat instan, selain itu kulit juga bersih dan cerah. layak untuk dibeli",1
156111,"sangat suka produk ini gunakan setelah membersihkan wajah Anda dengan pencuci muka. Ini adalah cairan bening seperti air dan mudah meresap ke dalam kulit. Setelah menggunakan lotion ini, lanjutkan dengan penggunaan susu. produk ini cukup melembabkan. harganya murah tapi sayang ketersediaannya kurang bagus karena masih kosong di beberapa supermarket.",1
109369,"Saya telah menggunakan produk ini selama lebih dari 2 tahun, awalnya karena direkomendasikan oleh dokter kulit. Menurutnya, pitera dari sk-ii bagus untuk kulit sensitif saya. Ternyata cocok untuk kulit saya. Setelah perawatan wajah dengan losion bening, dilanjutkan dengan perawatan wajah esensi.",1
43776,"Jika Anda menggunakan serum ini di pagi hari kulit Anda akan terasa sangat lembut dan tidak kusam. teksturnya cair dan mudah diserap. sayangnya harganya mahal banget, beli saja trial kitnya. dan dia bilang ini untuk 21+, jadi jangan berani terus menggunakannya. Meskipun saya suka hasilnya, mungkin baru menggunakannya nanti ketika saya berusia 21 tahun.",1
73886,"hasil coba beli karena diracuni beauty blogger, menurut saya produk ini pelembab selama saya pakai tidak lebih dari 2 tetes, saya hanya berminyak banget yang saya suka bebas wangi jadi tidak mau ada efeknya pada kulit saya yang agak sensitif, coba saja sekitar 2 minggu tapi lumayan lembab dan segar",1
444,"Saya suka lipstik ini. Milik saya adalah kuncup mawar dan itu membuat bibir saya cukup lembut berwarna merah muda sedang. Cuma tidak tahan teksturnya yang terlalu creamy bikin bibir menggumpal, bikin kering dan daya tahannya tidak terlalu mantap. kemasannya jelek, sangat rapuh kalau dicabut stempelnya, isinya sering loncat ke lantai. * err",1
112702,"Saya sangat suka aroma Pixi Glow Tonic, menyegarkan. dan bagi saya ini adalah toner asam yang dapat memberikan hasil yang cepat untuk kulit. Agar kulit normal saya kering, toner ini tidak membuat kulit terasa kering. Cuma sayang tidak ada di Indonesia dan kemasannya agak rawan bocor",1
101982,"tabir surya terbaik !! setelah travelling, gw gak bisa ganti tabir surya, cari orang yang bikin jatuh cinta .. \ u00a0 semua yang kalian mau ada di biore ini, tidak lengket, tidak putih, spf tinggi, harga murah, tekstur ringan, cepat meresap .. \ u00a0membeli kembali? Pasti udh 3 kali .. \ u00a0",1
11690,"Snowise ex brightening toner benar-benar terasa efek cahayanya. bersih menghilangkan sisa riasan, segar dan harum. Saya menyukainya. Setelah menggunakan toner ini, wajahmu pun terasa lembut, kenyal dan pastinya akan lebih cerah. direkomendasikan untuk mereka yang mencari toner dengan efek mencerahkan.",1
44419,"Saya baru mencoba produk skii selama sebulan. Karena saya membaca banyak orang yang tidak cocok menggunakan losion bening skii ini, saya juga tidak berharap banyak. untungnya selama bulan ini saya cocok dengan losion bening skii. Menurut saya produk ini cepat menyerap dan membersihkan sisa-sisa kotoran yang masih menempel setelah mencuci muka.",1
24626,"jangan pernah menggunakan ini untuk menghilangkan kotoran riasan yang tersisa. kenakan setelah mencuci muka. itu tidak membuat breakout, juga tidak berubah menjadi merah atau terbakar. biasa saja, rasanya tidak menarik juga, lembab di kue, baunya enak, khas nivea.",1
82694,"Ini benar-benar holly grail, meski kecil, namun memiliki banyak kandungan, cocok untuk pemakaian sehari-hari dan untuk jalan-jalan ke pantai. kalo udah pakai aman, gak takut kulit jadi gelap :) awalnya saya pakai takut berminyak, pas dipakai tidak aman sama sekali",1
38188,"toner exfo terbaik saya! suka banget walaupun susah banget ditemukan tapi lumayan lah, tidak bikin kering, berjerawat, dan jerawatan. Pori-pori juga sangat kecil menggunakan ini, sangat atas. suka karena tidak ada alkohol, dan tidak pedas jika Anda menutup mata.",1
147028,"masih toner pengelupas hg saya. awal penggunaan segera rasakan efeknya terlebih dahulu. ada peniti kecil bila dioleskan di wajah tapi tidak terlalu banyak. efeknya bikin kering di wajah (tentunya) tapi tidak masalah karena setelah itu bisa menggunakan toner hydrating & amp; pelembab. berapa hari pakai wajah biar nampak lebih cerah & amp; membuat jerawat yang ingin cepat mengering. kekurangannya ada pada kemasannya karena sangat rawan bocor padahal hanya bisa dibeli di olshop. udah 2x beli kembali, yang terbaik adalah pokenya!",1
1435,"Saya sangat suka tabir surya ini, teksturnya yang ringan dan sangat cepat menyerap kulit. Tabir surya juga sangat tinggi sehingga saya merasa nyaman untuk memakai ini setiap hari di Jakarta yang terkena udara kotor dan kotor. Sejauh ini, saya tidak mengalami masalah menggunakan produk ini. kemasannya lucu juga, baunya enak. dicintai!",1
10156,"scrub yang menurut saya sangat bagus karena mengandung buah zaitun yang kita tahu zaitun sangat bagus untuk kulit. saat menggunakan butiran scrub itu membuat kulit bersih dan menghilangkan kulit mati. lalu setelah dibersihkan kulit jadi lembut dan harum. tapi sayang harganya masih mahal untuk ukuran lulur menurut saya. dan mudah di temukan di store store body shop. secara keseluruhan, saya menyukainya :) Saya sangat suka varian produk zaitun dari tbs. karena buah zaitun sangat bagus untuk menghaluskan kulit. baunya enak. dan cukup ampuh untuk membersihkan kulit. isinya cukup banyak. butiran scrub tepat. tidak kasar dan juga tidak terlalu halus. tapi harganya mahal. Saya lebih suka membeli body butter",1
